1.469551280264227433e+00 1.022585750681082083e-03 4.695533716296492188e-01 -1.022585750681082083e-03
1.130851060420754450e+00 9.057421794414177718e-01 2.350374806134079564e-01 4.613121734418825781e-01
8.092321131375916909e-01 1.448037654568951949e+00 -9.366505283212794852e-02 1.018181041634070416e+00
5.369053187790384651e-01 2.149746596254389797e+00 -3.288162608996312297e-01 1.649220726314914121e+00
-3.195796346824403278e-02 2.850015527853872133e+00 -6.835741227247460472e-01 2.091466662588222558e+00
-9.999999999999996669e-01 3.347890927498015312e+00 -1.000000000000000000e+00 2.347890927498015312e+00
-1.884993303945121879e+00 2.907854237809929021e+00 -1.399474609861887542e+00 2.033627952632166558e+00
-2.628263181868872422e+00 2.481468574751436673e+00 -1.874445425989879288e+00 1.824385025329022358e+00
-2.992821934198432121e+00 1.668504672811546463e+00 -2.128254148115955591e+00 1.165988460865658105e+00
-3.508652619417774066e+00 9.481326680810215901e-01 -2.540814972034619590e+00 6.965570565686169946e-01
-3.428931100344656535e+00 2.952824122266081713e-16 -2.428931100344656535e+00 2.952824122266081713e-16
-3.508795173877885976e+00 -9.475829642821997911e-01 -2.540672417574507680e+00 -6.971067603674376834e-01
-2.994497851799506005e+00 -1.669277299480241616e+00 -2.129360371874203128e+00 -1.167742514217548599e+00
-2.676845411329276558e+00 -2.418893494547520007e+00 -1.827884540545945846e+00 -1.890437782232089470e+00
-1.949620729963459143e+00 -3.214990068653018618e+00 -1.490800530943984681e+00 -2.326460932962056027e+00
-1.017103859859815440e+00 -3.301071384963809585e+00 -9.828961401401853371e-01 -2.301656640269905019e+00
-5.295825377805324363e-02 -3.272406879999457452e+00 -4.807594960816983787e-01 -2.368534047636708273e+00
7.001765557289700848e-01 -2.463229139607994611e+00 -1.462560791983513186e-01 -1.930733323164342430e+00
1.078459444434338943e+00 -1.579722698261336378e+00 1.131037280335506767e-01 -1.318785271255702662e+00
1.169899731867030779e+00 -8.095305390117584210e-01 2.015851906877171307e-01 -5.597967821011327061e-01
