1.340094689230775460e+00 -2.999532640495392727e-02 3.418957503536390607e-01 2.999532640495392727e-02
1.441029564038158961e+00 7.968768341528368326e-01 4.411740429831166321e-01 7.798786867317207827e-01
1.291737052737800928e+00 1.790800209100573248e+00 3.342693815120318934e-01 1.502259642528898986e+00
7.881844537693182273e-01 2.822211524975863917e+00 8.137752845124890388e-02 2.114805015023900836e+00
-2.283734323670457977e-01 3.241676044112296040e+00 -3.445472405567474028e-01 2.248447144869678560e+00
-1.171361022251531825e+00 3.106046996164739227e+00 -8.286389777484679531e-01 2.166610143464335891e+00
-1.925209407517098237e+00 2.640464112319548029e+00 -1.254656324059149730e+00 1.898602560367272929e+00
-2.443863487281144664e+00 1.967102483030005455e+00 -1.565260396539745358e+00 1.489549754067369669e+00
-2.691719202934618860e+00 1.276950207281003946e+00 -1.749995788993301327e+00 9.405620213488730119e-01
-2.877010071123199175e+00 7.698858388095716210e-01 -1.955858191786488121e+00 3.806825305059994280e-01
-3.189326982346508021e+00 2.586036102054885454e-16 -2.189326982346508021e+00 2.586036102054885454e-16
-2.900352955146420886e+00 -7.010719904139871561e-01 -1.932515307763266410e+00 -4.494963789015830047e-01
-2.844545379514481276e+00 -1.388369403277592617e+00 -1.888843096034462432e+00 -1.094034313029967898e+00
-2.396053445772153623e+00 -2.144873984005839507e+00 -1.687274010649498557e+00 -1.439443822794107763e+00
-1.604277782666010621e+00 -2.568683706222541385e+00 -1.473407524198618868e+00 -1.577284202768621579e+00
-1.000000000000000222e+00 -2.429664319604162959e+00 -1.000000000000000222e+00 -1.429664319604162959e+00
-4.768937527067556026e-01 -2.572736258664182873e+00 -4.454209404286160190e-01 -1.573231650326980091e+00
3.347396424132003112e-01 -2.427205153881372812e+00 -4.974627427791666889e-02 -1.504074296491050733e+00
1.166599072065196641e+00 -1.826325274130616405e+00 3.020312859827204988e-01 -1.323809062184727603e+00
1.347455543487822593e+00 -7.845953900233263445e-01 3.497413902231694127e-01 -7.170197407449349081e-01
