1.082248904320198157e+00 -2.355193171723030804e-02 8.335890734878625974e-02 2.355193171723030804e-02
1.195493747448841182e+00 6.813300344068902170e-01 1.956007963918489634e-01 6.959617269453384214e-01
1.064963306040161317e+00 1.650801147994936269e+00 1.432808066260928825e-01 1.262856087098633839e+00
5.335891815928772708e-01 2.303679979233976827e+00 -2.305563020340883895e-01 1.658636042860251347e+00
-1.446599733914161467e-01 3.030004553506087994e+00 -5.209571918412320146e-01 2.103505550059817431e+00
-1.182781646596534175e+00 2.914239217788336056e+00 -8.172183534034657137e-01 1.983452733856688965e+00
-1.731733228858604701e+00 2.554476295358511617e+00 -1.355436010408789027e+00 1.627977291912241276e+00
-2.487667821736884832e+00 2.351296158781266854e+00 -1.815365057821903605e+00 1.611019863312962208e+00
-2.855406903003940400e+00 1.543707342624069279e+00 -1.990839116921463869e+00 1.041191130678180921e+00
-3.347111561858908679e+00 8.825228288920602404e-01 -2.379273914475754204e+00 6.309472173796560890e-01
-3.258663653613455224e+00 -2.032132797333209909e-02 -2.259489907702564970e+00 2.032132797333264032e-02
-3.289396553651970923e+00 -8.464149376474507935e-01 -2.315865345874860370e+00 -6.178608138954595486e-01
-2.805765419039390807e+00 -1.668059699872601387e+00 -2.094103329298464544e+00 -9.655377642538069960e-01
-2.157458289332536694e+00 -2.058386787785042582e+00 -1.714305581051601468e+00 -1.161940650449802437e+00
-1.716404083993430696e+00 -2.236173762925815822e+00 -1.220410004799837633e+00 -1.367847860165279705e+00
-1.204587838206587103e+00 -2.600974108026235854e+00 -7.954121617934133415e-01 -1.688518483991937158e+00
-2.198375486284797897e-01 -2.740788571416259867e+00 -5.961347670782952690e-01 -1.814289567969989525e+00
3.446715761199289352e-01 -2.105274349828225144e+00 -3.276311877950525142e-01 -1.364998054359920499e+00
9.821962535914855463e-01 -1.658854661749111337e+00 1.176284675090092380e-01 -1.156338449803222534e+00
1.131683502235994343e+00 -6.744434496650700828e-01 1.319564027549432472e-01 -6.510826585139891653e-01
