1.677468822223068035e+00 -6.903081803906964409e-02 6.870451832465804820e-01 6.903081803906964409e-02
1.749579869632293727e+00 1.045985179273434929e+00 7.817422222491388073e-01 7.944095677610307771e-01
1.116418791131124966e+00 1.959524857007359788e+00 4.145472114812930875e-01 1.247221350291402686e+00
4.590433377409859350e-01 2.409101258378603116e+00 -1.287604728189652992e-01 1.600097747699446016e+00
-2.450864501234488735e-01 2.912050728725327886e+00 -4.928522758658775427e-01 1.943230778686017457e+00
-9.999999999999998890e-01 2.802572546542830167e+00 -9.999999999999998890e-01 1.802572546542830167e+00
-1.814595933009870210e+00 2.892725457929288257e+00 -1.447465341000802708e+00 1.962556049482057308e+00
-2.520887899491505824e+00 2.124161187693027752e+00 -1.656311098813370020e+00 1.621660485475449054e+00
-2.824555195163845234e+00 1.322554118460349759e+00 -1.848495345620956742e+00 1.105052003274510142e+00
-2.864887206938273145e+00 6.866675902459078440e-01 -1.897049559555118670e+00 4.350919787335032485e-01
-3.145893175461473401e+00 7.813563218655529552e-02 -2.158179000241116530e+00 -7.813563218655479592e-02
-3.067454968871532905e+00 -6.942191161620806517e-01 -2.073815958050748698e+00 -5.816068780389788140e-01
-2.982485469686821933e+00 -1.483388694485397563e+00 -2.013245981302358434e+00 -1.237269182548160318e+00
-2.620529002974162136e+00 -2.353900941049882345e+00 -1.791111399569674578e+00 -1.795271869874065285e+00
-1.890216971468933194e+00 -3.036153065510100557e+00 -1.454258919440172049e+00 -2.136186078964878110e+00
-8.865461441574845614e-01 -3.145662659743546641e+00 -1.113453855842516216e+00 -2.171746395181822109e+00
-2.163868840440151542e-01 -2.754063638396159419e+00 -5.926841024938308555e-01 -1.827564634949889522e+00
5.863492311141257352e-01 -2.521075293473078016e+00 -8.595353280085571424e-02 -1.780798998004773370e+00
9.912302107573890408e-01 -1.667059104345620657e+00 1.266624246749127325e-01 -1.164542892399732299e+00
1.480477433775035934e+00 -1.023051195416565751e+00 5.652477914198641429e-01 -6.201185685986022600e-01
