4.112163066864013672e+00 -2.049280694881207676e+00 -1.009371217686775957e+00 2.137462046856578313e-01 -6.880911008717145450e-01 4.579711855277232048e-03 -2.132398861335556891e-03 -7.256067226918249125e-01
5.432201623916625977e+00 -2.049239115523098231e+00 -1.009368207904115744e+00 2.137337268465104023e-01 -6.880322373264247116e-01 4.612427524872422108e-03 -2.107802102953370855e-03 -7.256624029686373767e-01
5.836962461471557617e+00 -2.049251124267984725e+00 -1.009366783042986659e+00 2.137075240072748017e-01 -6.880543461641539515e-01 4.590279331439179981e-03 -2.124442354563397129e-03 -7.256415318908918666e-01
5.998243331909179688e+00 -2.048740159844155695e+00 -1.009482879409097977e+00 2.138249712218304455e-01 -6.875078926777505872e-01 5.149992737911602420e-03 -1.669034484527095541e-03 -7.261567250976110888e-01
6.143747091293334961e+00 -2.048716272076396727e+00 -1.009437082018652898e+00 2.137645973107876185e-01 -6.875083805938312365e-01 5.133981428398332568e-03 -1.666677432678277844e-03 -7.261563819414355025e-01
6.857488870620727539e+00 -2.049296999204562653e+00 -1.009447573298474232e+00 2.138033485701229808e-01 -6.880691961162652692e-01 4.597343777145952888e-03 -2.150010640477146955e-03 -7.256273308250987819e-01
6.957289695739746094e+00 -2.049298030659902015e+00 -1.009459649921406799e+00 2.138152210508529605e-01 -6.880683253677605249e-01 4.611512014794756469e-03 -2.137373254962466641e-03 -7.256281039334903094e-01
7.797082185745239258e+00 -2.049269588415409071e+00 -1.009381004938478821e+00 2.137327591878925015e-01 -6.880544024990944418e-01 4.622851284480447749e-03 -2.104007892358676288e-03 -7.256413312363104717e-01
7.948183059692382812e+00 -2.049255650931266715e+00 -1.009409554301157197e+00 2.137338831785491333e-01 -6.880566120196895952e-01 4.631246208791652691e-03 -2.102754214068688638e-03 -7.256391862621913713e-01
8.310646772384643555e+00 -2.049233281800479034e+00 -1.009419454942462435e+00 2.137278006801565378e-01 -6.880313179451251759e-01 4.636554014557336435e-03 -2.097452583118128953e-03 -7.256631509083438791e-01
8.398236513137817383e+00 -2.049228405593108704e+00 -1.009419044794178877e+00 2.137259108649754435e-01 -6.880237418153448692e-01 4.637127182254005726e-03 -2.096061679981062967e-03 -7.256703344324757499e-01
1.005116200447082520e+01 -2.049239496178474340e+00 -1.009404709715269632e+00 2.137518098604477279e-01 -6.880072515543104172e-01 4.643747884370899581e-03 -2.094720556770698992e-03 -7.256859303859070076e-01
1.019735980033874512e+01 -2.049246857564048785e+00 -1.009397850813351649e+00 2.137529781349502001e-01 -6.880101626261094783e-01 4.634756643272951691e-03 -2.101897941564104168e-03 -7.256832071772747472e-01
1.047742366790771484e+01 -2.049260959405342142e+00 -1.009384711555082026e+00 2.137552161404796536e-01 -6.880157389371521770e-01 4.617532566661195111e-03 -2.115647300813907217e-03 -7.256779901611036809e-01
1.055744290351867676e+01 -2.049264988552589095e+00 -1.009380957434950821e+00 2.137558555785239733e-01 -6.880173321197957659e-01 4.612611340706993836e-03 -2.119575737451394933e-03 -7.256764994941421465e-01
1.285752534866333008e+01 -2.049228321583691947e+00 -1.009433281510165648e+00 2.137542579833144607e-01 -6.879955189519798564e-01 4.683126960536144676e-03 -2.066929444487758134e-03 -7.256968802651275752e-01
1.295751333236694336e+01 -2.049225637195443817e+00 -1.009433216645765574e+00 2.137540315816104097e-01 -6.879946559676580753e-01 4.687022041785612186e-03 -2.063225479448668829e-03 -7.256976838084467918e-01
