1.385582658352199070e+00 -4.477432645780617809e-02 3.896002093296277446e-01 4.477432645780617809e-02
1.484374427172273414e+00 8.386553464202137764e-01 4.864604458604139259e-01 7.740977295008011350e-01
1.199754825915954282e+00 1.895159486224072820e+00 3.659352751663783598e-01 1.343122388930987787e+00
5.139070815610204956e-01 2.396440212316873097e+00 -1.583956823539611758e-01 1.656163916848568451e+00
-1.308651781428906424e-01 3.083074571299951216e+00 -5.071623965927063438e-01 2.156575567853680653e+00
-1.179237926323869479e+00 2.971416594383428755e+00 -8.207620736761302993e-01 2.037877595161395217e+00
-1.745528024107130038e+00 2.607546313152374395e+00 -1.369230805657314365e+00 1.681047309706104054e+00
-2.374701508301173547e+00 2.485880511027319439e+00 -1.980809890905884663e+00 1.566723618138122109e+00
-3.215128943582404197e+00 1.870399043550475371e+00 -2.350561157499927667e+00 1.367882831604586569e+00
-3.405607211997113470e+00 7.804235679878815946e-01 -2.405690292807730390e+00 7.675334664051486344e-01
-3.303717675817929411e+00 4.195582834050278437e-16 -2.303717675817929411e+00 1.326709861589548898e-16
-3.401278780340549091e+00 -8.399396830901800781e-01 -2.410018724464295659e+00 -7.080173513028490406e-01
-3.029633203283389253e+00 -1.732108163328091921e+00 -2.188804581416257111e+00 -1.190806742076475411e+00
-2.516891678043301273e+00 -2.291614289325964116e+00 -1.764300826470763806e+00 -1.633125861083429831e+00
-1.849598944277903501e+00 -3.007918010287708110e+00 -1.473301725828087383e+00 -2.081419006841438435e+00
-8.157051555580591140e-01 -2.890418905378401959e+00 -1.184294844441941885e+00 -1.960826714550358174e+00
-2.740078534720765679e-01 -2.532389752140132178e+00 -6.503050719218917974e-01 -1.605890748693861614e+00
4.767476342145230417e-01 -2.332508222938850295e+00 -1.955551297004584077e-01 -1.592231927470545427e+00
8.403765543300065755e-01 -1.530057108221117623e+00 -2.419123175246995494e-02 -1.027540896275228821e+00
1.313694212909616521e+00 -9.251040687313480948e-01 3.773527942756391140e-01 -5.740132717136670060e-01
