1.722987402504914556e+00 1.155908612577337359e-03 7.229900747579263154e-01 -1.155908612577337359e-03
1.688941664299668410e+00 1.051809353395537050e+00 7.369274029884652633e-01 7.457556877418090036e-01
1.152915044040718762e+00 1.813897738737864751e+00 2.883472579582422313e-01 1.311381526791976393e+00
7.038201386279219207e-01 2.723181335077240028e+00 3.151737471294024928e-02 1.982905039608935382e+00
-3.122854223785278549e-01 3.027473412289944044e+00 -3.732693424615740607e-01 2.029334663672646144e+00
-1.175442349072786552e+00 2.904813853965455550e+00 -8.245576509272132260e-01 1.968395182319438996e+00
-1.885922005994684625e+00 2.441142154737248937e+00 -1.195194723738209674e+00 1.718026796342349449e+00
-2.246797442187172145e+00 1.936884114294698644e+00 -1.574494678272190473e+00 1.196607818826393999e+00
-2.813584098639066777e+00 1.587396647820016993e+00 -2.016816245607785607e+00 9.831111289004235143e-01
-3.087893144585149852e+00 7.799753459714844350e-01 -2.121353285542758815e+00 5.234588730456397609e-01
-3.254383470725244809e+00 4.376229853262007807e-02 -2.258221112016300491e+00 -4.376229853261953684e-02
-3.221504941232588681e+00 -7.432498155734758027e-01 -2.225261495770993303e+00 -6.566530640477489245e-01
-3.067328851934580491e+00 -1.716692098975462155e+00 -2.188272601653175720e+00 -1.239974038859006811e+00
-2.435217728617799171e+00 -2.231433037196659530e+00 -1.740615561598667815e+00 -1.512038966069904511e+00
-1.821903635825566026e+00 -2.901371266686770589e+00 -1.445606417375749908e+00 -1.974872263240500692e+00
-1.000000000000000666e+00 -2.813592933952394404e+00 -1.000000000000000222e+00 -1.813592933952394404e+00
-3.521358672391488032e-01 -2.937922658443590240e+00 -3.803540795595368174e-01 -1.938320871483682151e+00
6.353645431747807493e-01 -2.666689884448680825e+00 1.069694887566319252e-02 -1.885799113192832888e+00
1.143417582695816836e+00 -1.838306790682840308e+00 3.049213829585118440e-01 -1.293399346224520130e+00
1.693504800502465990e+00 -1.052237654311571013e+00 7.406833838497863809e-01 -7.487061930625257267e-01
