1.121275769306177228e+00 8.128743715240650813e-02 1.345795596019065399e-01 -8.128743715240650813e-02
9.742436929737952056e-01 6.803849676754551989e-01 -1.317418028356476256e-02 5.222522905593318665e-01
8.535053791944906543e-01 1.541980420229593918e+00 -1.106240688798593164e-02 1.039464208283705560e+00
2.511721829043161991e-01 1.944410756831981058e+00 -4.211305810106654723e-01 1.204134461363676412e+00
-2.507620013140455795e-01 2.543852623323336726e+00 -6.635213943481456100e-01 1.633012525687027594e+00
-1.164036696408085048e+00 2.461252662362269916e+00 -8.359633035919146193e-01 1.516600425332109481e+00
-1.774073782598994953e+00 2.125847043010898663e+00 -1.131848612498821627e+00 1.359331008677759023e+00
-2.090006992586451062e+00 1.727807738965946971e+00 -1.464857984253322032e+00 9.473023146541708073e-01
-2.539546062304628649e+00 1.512845469207791949e+00 -1.924148778341443267e+00 7.246283779881619314e-01
-3.115748332591599556e+00 8.139900630915477553e-01 -2.160921260888094331e+00 5.168280481197313758e-01
-3.079615443987794521e+00 2.014885643983763824e-02 -2.080427726721080006e+00 -2.014885643983715252e-02
-3.176819951588944591e+00 -8.133589560421482512e-01 -2.208982304205790115e+00 -5.617833445297438777e-01
-2.710548207072224436e+00 -1.412149838691833192e+00 -1.845980420989747683e+00 -9.096336267459449454e-01
-2.482784522574973174e+00 -2.043919529478606112e+00 -1.609756350692239435e+00 -1.556249752786332818e+00
-1.943025806965715141e+00 -2.728496224499179945e+00 -1.280694831241778520e+00 -1.979284853391814814e+00
-1.000000000000000888e+00 -3.225026981693046579e+00 -1.000000000000000000e+00 -2.225026981693046579e+00
-1.999910716713460823e-01 -2.817140040668633549e+00 -5.762882901211613396e-01 -1.890641037222363208e+00
6.175359195080856178e-01 -2.574731286054096291e+00 -5.476684440689599809e-02 -1.834454990585791645e+00
1.084431567789939210e+00 -1.585686636524497040e+00 1.193106557719911254e-01 -1.323882081205755679e+00
1.192820946762183087e+00 -6.965251832415444433e-01 1.929813090325519509e-01 -6.786171173303494619e-01
