1.388329565157552903e+00 -5.929928403802824793e-02 3.953872810089177903e-01 5.929928403802824793e-02
1.473394408131792677e+00 9.338125589550752004e-01 5.055567607486377568e-01 6.822369474426710489e-01
8.665423877457816282e-01 1.760286602389164567e+00 1.945488427056721314e-01 1.019729598894885125e+00
2.164681211899778246e-01 2.158931900761755784e+00 -2.275692610797271920e-01 1.262923640115087398e+00
-2.665408262782158477e-01 2.342657981511042209e+00 -7.439751130043019689e-01 1.463990523448349457e+00
-8.035676828782585268e-01 2.711071708534390279e+00 -1.196432317121741251e+00 1.791475395383486546e+00
-1.688722840650442647e+00 2.873875235720553256e+00 -1.547974815566997231e+00 1.883829785533992718e+00
-2.512309453488507316e+00 2.476674738107371709e+00 -1.904983025209013414e+00 1.682222342105400337e+00
-3.160651498180333530e+00 1.753767111088247121e+00 -2.248999690432971210e+00 1.342803631651246610e+00
-3.297850204560949017e+00 8.625153473304683072e-01 -2.330012557177794541e+00 6.109397358180637116e-01
-3.607280324344501299e+00 4.732808179785760975e-16 -2.607280324344501299e+00 1.718877080500963870e-16
-3.297850204560949461e+00 -8.625153473304675300e-01 -2.330012557177794985e+00 -6.109397358180636006e-01
-3.185461212473715165e+00 -1.686087412534477803e+00 -2.224189976139591352e+00 -1.410483330205015040e+00
-2.692336729511783044e+00 -2.703424389211205092e+00 -2.020033965596800929e+00 -1.963148093742900668e+00
-1.730330686303233501e+00 -2.998874647168607410e+00 -1.572040177965571273e+00 -2.011482063152399746e+00
-8.742212708382419706e-01 -3.034619699465276987e+00 -1.125778729161758918e+00 -2.066777333600973598e+00
-1.851045452853367079e-01 -2.623317573353086463e+00 -6.773675498475172363e-01 -1.752871059005757681e+00
3.642601445919653180e-01 -2.353578936233507335e+00 -1.326844276757381813e-01 -1.485796652423985620e+00
1.129837527379224493e+00 -1.792939242118705812e+00 2.652697412967480739e-01 -1.290423030172817009e+00
1.301458207283749946e+00 -7.957780492214632240e-01 3.093071511556205189e-01 -6.707329300690645368e-01
