0.028505426230886876,0.0026762449273389946,-0.022320645389981776,0.999998059008052,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,7.379550457000732 ,7.171696662902832 ,9.281749725341797 ,9.017245292663574 ,30.0,0.8,0.0
0.028505450650555465,0.00267608040833273,-0.022331555472837456,0.9999981402070617,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,7.379550457000732 ,7.171696662902832 ,9.281749725341797 ,9.017245292663574 ,30.0,0.8,0.0
0.028505460067129583,0.0026759981608327627,-0.022337010394349474,0.9999977340137858,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,7.379463195800781 ,7.17161750793457 ,9.281700134277344 ,9.01773738861084 ,30.0,0.8,0.0
0.0236600853392961,0.0027225965832463742,-0.02231210399295376,0.8759590492678331,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,7.379463195800781 ,7.17161750793457 ,9.281700134277344 ,9.01773738861084 ,30.0,0.8,0.0
0.01747563612190081,0.002735354165106289,-0.022352522435389512,0.8169298640476454,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,7.379463195800781 ,7.17161750793457 ,9.281700134277344 ,9.01773738861084 ,30.0,0.8,0.0
0.00900633161924348,0.0027409703425774405,-0.02239725943691268,0.7615616621362997,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,7.379463195800781 ,7.17161750793457 ,9.281700134277344 ,9.01773738861084 ,30.0,0.8,0.0
-0.014236038382288768,0.00274404076541837,-0.02248070852093019,0.6607400018766075,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,7.377500057220459 ,7.1697516441345215 ,30.0 ,8.985804557800293 ,30.0,0.8,0.0
-0.028756218265576807,0.0027448101330705514,-0.02251788904040985,0.6148757108544507,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,7.377500057220459 ,7.1697516441345215 ,30.0 ,8.985804557800293 ,30.0,0.8,0.05
-0.04505323328790552,0.0027459308379068474,-0.022552280264753907,0.5717973102901688,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,7.3769659996032715 ,7.13601541519165 ,30.0 ,8.985635757446289 ,30.0,0.8,0.05
0.022157602631918894,0.0012294511591745114,-0.0016704309725217026,0.4933478726968684,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,30.0 ,7.376500129699707 ,7.07255744934082 ,30.0 ,8.985475540161133 ,30.0,0.8,0.05
